episode,avg_return,max_stage,flag_get,avg_total_reward
253,45.154,1,False,348.053
254,46.154,1,False,323.476
255,45.081,1,False,332.222
256,44.415,1,False,307.0
257,44.9,1,False,348.111
258,43.735,1,False,331.15
259,46.066,1,False,332.5
260,43.252,1,False,309.8
261,45.019,1,False,325.45
262,43.804,1,False,333.158
263,43.905,1,False,333.5
264,45.577,1,False,340.368
265,43.527,1,False,332.833
266,44.866,1,False,316.35
267,45.288,1,False,332.722
268,43.203,1,False,312.476
269,45.352,1,False,342.111
270,43.323,1,False,319.944
271,44.954,1,False,308.476
272,44.91,1,False,341.389
273,44.343,1,False,311.4
274,45.41,1,False,325.737
275,44.321,1,False,325.333
276,44.913,1,False,348.722
277,44.699,1,False,326.444
278,44.478,1,False,311.45
279,45.256,1,False,320.0
280,43.572,1,False,320.684
281,46.422,1,False,313.238
282,43.689,1,False,338.059
283,44.538,1,False,303.045
284,44.945,1,False,349.353
285,43.564,1,False,311.55
286,45.986,1,False,324.158
287,43.979,1,False,325.056
288,43.263,1,False,303.762
289,45.825,1,False,333.579
290,42.797,1,False,328.0
291,35.021,1,False,207.611
292,39.883,1,False,277.211
293,37.931,1,False,266.842
294,40.765,1,False,282.381
295,41.719,1,False,311.524
296,43.216,1,False,333.842
297,43.39,1,False,316.25
298,43.696,1,False,314.368
299,44.527,1,False,315.0
300,44.326,1,False,318.737
301,44.797,1,False,311.3
302,45.05,1,False,328.789
303,43.852,1,False,329.4
304,44.557,1,False,337.25
305,45.564,1,False,350.412
306,45.044,1,False,303.762
307,44.919,1,False,329.421
308,43.87,1,False,329.7
309,44.901,1,False,346.947
310,45.066,1,False,343.235
311,44.221,1,False,310.7
312,45.369,1,False,323.105
313,43.872,1,False,321.056
314,44.331,1,False,243.304
315,43.11,1,False,309.476
316,44.249,1,False,342.632
317,44.324,1,False,341.944
318,44.838,1,False,324.421
319,44.862,1,False,325.842
320,44.204,1,False,327.316
321,44.789,1,False,320.722
322,44.74,1,False,302.158
323,44.748,1,False,304.05
324,43.717,1,False,314.85
325,45.353,1,False,331.737
326,44.163,1,False,329.833
327,44.657,1,False,316.05
328,45.369,1,False,329.579
329,43.873,1,False,328.5
330,44.478,1,False,286.1
331,44.224,1,False,313.905
332,45.016,1,False,348.111
333,43.241,1,False,323.778
334,45.185,1,False,306.6
335,43.941,1,False,303.45
336,43.45,1,False,320.45
337,44.511,1,False,334.444
338,43.422,1,False,321.9
339,45.515,1,False,332.684
340,44.361,1,False,325.333
341,44.292,1,False,309.409
342,45.322,1,False,344.263
343,44.691,1,False,330.722
344,43.805,1,False,310.75
345,44.928,1,False,328.65
346,44.156,1,False,338.611
347,44.965,1,False,320.55
348,45.236,1,False,322.611
349,43.541,1,False,306.318
350,45.903,1,False,353.278
351,43.628,1,False,334.389
352,45.224,1,False,312.0
353,45.182,1,False,319.944
354,43.236,1,False,305.81
355,45.738,1,False,336.368
356,43.468,1,False,335.765
357,44.907,1,False,302.619
358,45.465,1,False,338.722
359,43.148,1,False,319.421
360,45.523,1,False,319.35
361,44.979,1,False,337.294
362,43.499,1,False,306.333
363,45.824,1,False,338.368
364,44.199,1,False,336.0
365,44.7,1,False,305.286
366,45.328,1,False,332.056
367,43.132,1,False,323.238
368,45.292,1,False,341.833
369,43.801,1,False,327.333
370,44.662,1,False,312.762
371,45.595,1,False,348.294
372,43.562,1,False,310.9
373,45.843,1,False,331.75
374,45.072,1,False,343.412
375,43.333,1,False,306.9
376,46.206,1,False,321.737
377,43.687,1,False,330.905
378,47.595,1,False,332.75
379,43.97,1,False,341.273
380,46.993,1,False,355.056
381,44.82,1,False,322.435
382,45.583,1,False,356.765
383,45.957,1,False,299.652
384,44.347,1,False,338.5
385,45.428,1,False,298.0
386,45.028,1,False,348.765
387,42.162,1,False,310.75
388,47.072,1,False,324.684
389,44.054,1,False,325.412
390,43.535,1,False,300.87
391,46.14,1,False,372.294
392,42.944,1,False,327.471
393,45.527,1,False,300.591
394,45.498,1,False,352.118
395,42.277,1,False,313.25
396,47.133,1,False,315.158
397,42.244,1,False,310.167
398,44.613,1,False,290.0
399,43.445,1,False,338.474
400,43.123,1,False,325.35
401,44.585,1,False,339.889
402,43.28,1,False,314.889
403,41.664,1,False,262.19
404,39.271,1,False,292.895
405,37.361,1,False,270.471
406,37.541,1,False,261.905
407,40.955,1,False,308.789
408,43.618,1,False,291.235
409,42.98,1,False,327.333
410,42.878,1,False,326.684
411,43.056,1,False,323.45
412,44.242,1,False,319.15
413,44.119,1,False,328.1
414,44.177,1,False,326.45
415,44.421,1,False,325.789
416,44.414,1,False,314.5
417,44.451,1,False,321.75
418,44.407,1,False,330.222
419,43.913,1,False,312.476
420,45.14,1,False,342.833
421,43.91,1,False,323.211
422,44.865,1,False,322.211
423,44.821,1,False,319.056
424,45.029,1,False,304.048
425,45.004,1,False,333.947
426,44.115,1,False,328.444
427,45.082,1,False,314.2
428,44.94,1,False,330.611
429,45.38,1,False,312.65
430,45.362,1,False,321.15
431,44.644,1,False,335.105
432,44.692,1,False,327.316
433,45.876,1,False,322.737
434,44.127,1,False,322.95
435,45.088,1,False,336.0
436,44.961,1,False,334.789
437,45.65,1,False,319.3
438,45.108,1,False,326.65
439,44.029,1,False,339.6
440,44.882,1,False,337.3
441,44.77,1,False,349.667
442,38.789,1,False,250.421
443,41.736,1,False,336.222
444,43.15,1,False,328.524
445,44.801,1,False,340.167
446,44.084,1,False,317.2
447,45.36,1,False,321.895
448,44.21,1,False,306.15
449,45.184,1,False,321.65
450,44.192,1,False,335.389
451,44.146,1,False,322.0
452,46.312,1,False,366.625
453,43.89,1,False,305.211
454,45.211,1,False,307.524
455,44.901,1,False,341.444
456,43.789,1,False,325.25
457,45.946,1,False,336.444
458,44.1,1,False,322.053
459,44.461,1,False,324.143
460,45.633,1,False,357.118
461,43.96,1,False,315.368
462,45.728,1,False,315.35
463,45.008,1,False,335.667
464,43.794,1,False,320.048
465,45.562,1,False,350.444
466,43.785,1,False,331.105
467,45.494,1,False,326.737
468,45.111,1,False,324.833
469,44.594,1,False,299.65
470,45.946,1,False,308.85
471,44.034,1,False,329.789
472,45.53,1,False,322.905
473,43.896,1,False,348.75
474,43.944,1,False,293.591
475,45.982,1,False,338.333
476,42.842,1,False,314.632
477,46.544,1,False,312.75
478,44.495,1,False,325.118
479,44.578,1,False,296.455
480,41.436,1,False,218.208
481,42.219,1,False,325.143
482,39.145,1,False,220.12
483,40.854,1,False,326.7
484,42.46,1,False,319.364
485,43.327,1,False,333.842
486,44.135,1,False,327.316
487,43.912,1,False,325.85
488,44.772,1,False,339.053
489,45.017,1,False,330.526
490,45.026,1,False,319.778
491,44.784,1,False,300.105
492,45.41,1,False,305.35
493,44.268,1,False,308.632
494,45.019,1,False,323.889
495,44.687,1,False,288.684
496,43.946,1,False,329.263
497,45.083,1,False,323.905
498,45.223,1,False,348.278
499,44.027,1,False,313.368
500,45.511,1,False,318.421
501,44.887,1,False,325.263
502,44.814,1,False,325.167
503,45.512,1,False,311.9
504,45.391,1,False,329.5
505,44.646,1,False,314.444
506,45.24,1,False,307.737
507,45.659,1,False,314.158
508,44.959,1,False,323.105
509,45.731,1,False,328.9
510,45.218,1,False,335.444
511,45.134,1,False,322.421
512,45.234,1,False,325.5
513,45.335,1,False,311.95
514,45.892,1,False,330.222
515,45.232,1,False,325.526
516,44.991,1,False,320.278
517,46.013,1,False,308.158
518,44.71,1,False,317.833
519,45.32,1,False,317.211
520,45.229,1,False,332.105
521,45.531,1,False,339.294
522,44.769,1,False,315.722
523,45.045,1,False,322.75
524,42.022,1,False,269.875
525,41.954,1,False,300.722
526,43.951,1,False,319.333
527,45.149,1,False,320.444
528,45.11,1,False,327.381
529,36.101,1,False,249.735
530,34.929,1,False,269.862
531,36.565,1,False,258.438
532,37.447,1,False,322.481
533,38.71,1,False,315.185
534,38.802,1,False,313.96
535,38.022,1,False,301.808
536,39.051,1,False,307.429
537,40.209,1,False,340.5
538,40.86,1,False,340.304
539,41.235,1,False,339.174
540,41.694,1,False,330.0
541,41.185,1,False,333.652
542,41.718,1,False,340.227
543,41.208,1,False,321.136
544,42.398,1,False,317.348
545,42.396,1,False,326.048
546,41.509,1,False,317.167
547,41.256,1,False,358.0
548,40.868,1,False,355.773
549,41.232,1,False,333.727
550,41.627,1,False,320.455
551,41.433,1,False,318.75
552,41.593,1,False,333.091
553,41.306,1,False,333.19
554,41.484,1,False,321.708
555,40.34,1,False,346.348
556,41.046,1,False,345.304
557,41.003,1,False,332.182
558,40.761,1,False,318.0
559,41.173,1,False,309.273
560,41.246,1,False,309.042
561,40.845,1,False,330.292
562,40.757,1,False,348.304
563,41.271,1,False,343.095
564,41.576,1,False,314.364
565,41.665,1,False,310.75
566,41.127,1,False,329.125
567,40.807,1,False,340.091
568,40.988,1,False,331.304
569,41.003,1,False,340.478
570,41.421,1,False,342.182
571,41.367,1,False,327.565
572,41.385,1,False,338.217
573,41.45,1,False,339.318
574,41.735,1,False,324.364
575,41.502,1,False,320.174
576,41.004,1,False,327.391
577,41.495,1,False,330.8
578,41.824,1,False,309.304
579,41.639,1,False,322.773
580,40.974,1,False,322.619
581,42.296,1,False,319.636
582,41.741,1,False,326.591
583,41.478,1,False,327.111
584,43.054,1,False,291.957
585,40.752,1,False,324.952
586,41.706,1,False,340.65
587,41.978,1,False,308.522
588,41.204,1,False,330.318
589,41.145,1,False,339.842
590,42.542,1,False,308.952
591,41.649,1,False,313.217
592,41.687,1,False,334.611
593,42.451,1,False,313.696
594,41.035,1,False,343.0
595,43.352,1,False,333.789
596,42.435,1,False,305.727
597,41.694,1,False,327.476
598,42.356,1,False,332.4
599,41.943,1,False,323.682
600,42.143,1,False,334.1
601,42.654,1,False,319.19
602,42.131,1,False,321.0
603,42.293,1,False,321.238
604,42.957,1,False,328.7
605,41.867,1,False,317.682
606,42.73,1,False,329.55
607,42.604,1,False,321.591
608,41.916,1,False,334.95
609,41.765,1,False,327.435
610,42.311,1,False,328.714
611,41.648,1,False,315.0
612,41.349,1,False,331.762
613,41.904,1,False,322.045
614,42.161,1,False,324.955
615,41.899,1,False,330.0
616,42.416,1,False,337.75
617,39.902,1,False,273.4
618,41.609,1,False,314.227
619,42.088,1,False,332.8
620,35.85,1,False,218.154
621,32.986,1,False,265.944
622,33.516,1,False,311.308
623,33.512,1,False,312.8
624,35.681,1,False,327.556
625,38.277,1,False,343.947
626,40.855,1,False,328.76
627,40.544,1,False,318.786
628,31.498,1,False,310.125
629,23.037,1,False,307.667
630,38.432,1,False,378.556
631,37.698,1,False,327.167
632,36.007,1,False,304.636
633,40.42,1,False,325.667
634,39.742,1,False,317.1
635,41.215,1,False,304.688
636,40.803,1,False,299.263
637,42.433,1,False,306.5
638,41.551,1,False,327.0
639,40.224,1,False,341.55
640,42.862,1,False,327.81
641,42.385,1,False,291.091
642,40.495,1,False,318.545
643,42.498,1,False,339.55
644,42.344,1,False,327.682
645,41.027,1,False,337.85
646,43.139,1,False,323.55
647,40.636,1,False,316.5
648,42.531,1,False,337.5
649,42.337,1,False,298.0
650,41.925,1,False,344.0
651,42.352,1,False,330.5
652,41.377,1,False,317.455
653,42.0,1,False,336.737
654,42.756,1,False,312.273
655,41.104,1,False,329.81
656,42.441,1,False,333.55
657,41.85,1,False,319.136
658,41.36,1,False,330.05
659,42.983,1,False,316.81
660,41.021,1,False,316.864
661,42.538,1,False,333.952
662,42.703,1,False,340.238
663,41.454,1,False,334.1
664,42.65,1,False,317.333
665,41.711,1,False,321.136
666,41.965,1,False,336.619
667,42.89,1,False,331.0
668,41.767,1,False,315.364
669,42.338,1,False,328.95
670,42.634,1,False,315.636
671,41.502,1,False,333.095
672,43.479,1,False,333.9
673,42.449,1,False,320.818
674,41.921,1,False,331.316
675,43.481,1,False,307.409
676,41.738,1,False,330.762
677,43.583,1,False,326.55
678,41.496,1,False,323.227
679,42.585,1,False,344.474
680,43.117,1,False,315.143
681,41.768,1,False,310.45
682,43.107,1,False,319.476
683,42.399,1,False,324.55
684,43.509,1,False,322.45
685,42.351,1,False,320.727
686,43.063,1,False,338.944
687,42.44,1,False,308.864
688,42.422,1,False,324.368
689,43.297,1,False,308.286
690,41.907,1,False,312.895
691,43.233,1,False,304.238
692,42.151,1,False,325.696
693,43.481,1,False,361.947
694,43.103,1,False,338.143
695,42.207,1,False,336.421
696,43.053,1,False,301.429
697,42.59,1,False,315.696
698,42.702,1,False,330.3
699,43.086,1,False,305.636
700,42.5,1,False,336.909
701,41.621,1,False,331.952
702,43.312,1,False,321.55
703,41.852,1,False,298.273
704,41.228,1,False,327.667
705,42.227,1,False,316.952
706,42.294,1,False,317.087
707,41.364,1,False,339.0
708,42.061,1,False,327.571
709,43.076,1,False,324.591
710,41.788,1,False,339.0
711,43.128,1,False,327.895
712,42.466,1,False,308.5
713,42.086,1,False,348.9
714,43.644,1,False,325.0
715,42.236,1,False,315.783
716,42.362,1,False,336.263
717,44.113,1,False,313.727
718,41.912,1,False,331.762
719,43.539,1,False,328.632
720,41.937,1,False,312.957
721,43.282,1,False,327.882
722,43.656,1,False,292.652
723,42.094,1,False,327.0
724,43.675,1,False,315.381
725,42.11,1,False,324.286
726,42.603,1,False,323.579
727,42.413,1,False,303.292
728,41.393,1,False,354.81
729,42.463,1,False,359.158
730,42.486,1,False,338.842
731,42.224,1,False,318.048
732,41.881,1,False,334.211
733,41.372,1,False,317.5
734,42.08,1,False,321.0
735,42.062,1,False,314.316
736,41.838,1,False,312.25
737,41.976,1,False,317.789
738,41.432,1,False,313.4
739,42.111,1,False,322.105
740,41.328,1,False,310.158
741,42.89,1,False,305.619
742,41.504,1,False,323.944
743,41.806,1,False,313.773
744,41.803,1,False,333.111
745,41.448,1,False,308.524
746,41.812,1,False,327.684
747,41.043,1,False,324.143
748,42.66,1,False,347.0
749,41.239,1,False,302.81
750,43.353,1,False,326.0
751,40.695,1,False,316.588
752,42.781,1,False,293.783
753,40.716,1,False,318.158
754,43.065,1,False,289.714
755,42.08,1,False,308.208
756,41.765,1,False,348.05
757,42.948,1,False,331.8
758,40.857,1,False,319.455
759,42.803,1,False,342.316
760,41.405,1,False,323.045
761,45.176,1,False,345.118
762,41.85,1,False,312.1
763,43.749,1,False,314.421
764,43.315,1,False,330.444
765,44.687,1,False,329.353
766,47.028,1,False,333.941
767,49.921,1,False,333.176
768,46.427,1,False,321.286
769,47.302,1,False,307.75
770,48.996,1,False,333.412
771,48.482,1,False,339.353
772,49.341,1,False,324.158
773,47.915,1,False,320.0
774,46.764,1,False,310.053
775,46.26,1,False,330.25
776,48.975,1,False,317.158
777,46.89,1,False,319.188
778,44.965,1,False,272.765
779,48.792,1,False,341.857
780,51.734,1,False,367.923
781,51.332,1,False,323.444
782,52.266,1,False,375.875
783,52.41,1,False,414.0
784,49.209,1,False,362.429
785,55.752,1,False,348.375
786,56.609,1,False,437.0
787,55.507,1,False,432.667
788,57.097,1,False,417.769
789,61.886,1,False,466.0
790,60.249,1,False,368.917
791,61.074,1,False,278.111
792,57.524,1,False,284.214
793,59.787,1,False,421.538
794,59.416,1,False,411.143
795,65.319,1,False,431.25
796,58.513,1,False,377.0
797,55.678,1,False,311.727
798,55.76,1,False,386.25
799,59.945,1,False,352.417
800,60.155,1,False,396.154
801,62.362,1,False,393.333
802,63.311,1,False,384.182
803,60.615,1,False,459.0
804,65.508,1,False,373.8
805,66.289,1,False,442.4
806,65.823,1,False,468.333
807,68.303,1,False,406.154
808,65.318,1,False,409.8
809,62.365,1,False,333.929
810,62.884,1,False,362.333
811,58.608,1,False,389.538
812,59.588,1,False,320.923
813,59.117,1,False,461.286
814,64.754,1,False,358.583
815,66.396,1,False,345.167
816,61.358,1,False,383.071
817,58.587,1,False,378.722
818,58.182,1,False,525.5
819,62.424,1,False,445.923
820,58.91,1,False,378.8
821,61.159,1,False,389.643
822,63.805,1,False,399.2
823,55.287,1,False,396.692
824,60.079,1,False,401.4
825,62.007,1,False,400.714
826,65.679,1,False,429.75
827,64.372,1,False,339.833
828,66.451,1,False,494.071
829,70.513,1,False,484.833
830,69.407,1,False,549.909
831,72.529,1,False,497.8
832,76.085,1,False,514.462
833,74.07,1,False,479.077
834,65.998,1,False,392.1
835,68.309,1,False,288.611
836,64.43,1,False,546.636
837,69.017,1,False,392.6
838,68.703,1,False,338.8
839,70.624,1,False,598.6
840,73.347,1,False,697.5
841,79.686,1,False,503.818
842,77.589,1,False,413.0
843,68.823,1,False,384.1
844,72.226,1,False,367.0
845,72.895,1,False,355.273
846,70.946,1,False,350.0
847,70.32,1,False,385.714
848,74.957,1,False,520.222
849,74.915,1,False,392.727
850,72.584,1,False,414.846
851,76.274,1,False,545.556
852,75.505,1,False,395.0
853,75.481,1,False,370.111
854,69.42,1,False,411.5
855,72.301,1,False,374.167
856,71.9,1,False,405.643
857,70.378,1,False,528.5
858,71.224,1,False,388.786
859,61.991,1,False,423.636
860,66.158,1,False,282.917
861,58.329,1,False,395.308
862,62.205,1,False,327.7
863,54.292,1,False,369.4
864,60.342,1,False,442.312
865,58.751,1,False,466.8
866,63.856,1,False,503.692
867,70.29,1,False,493.1
868,67.792,1,False,452.727
869,69.63,1,False,479.375
870,73.299,1,False,459.273
871,70.779,1,False,396.636
872,72.723,1,False,381.667
873,53.701,1,False,387.375
874,52.888,1,False,344.889
875,53.836,1,False,403.818
876,62.548,1,False,424.222
877,56.351,1,False,347.333
878,65.424,1,False,346.615
879,62.457,1,False,403.538
880,63.699,1,False,405.214
881,68.75,1,False,514.2
882,67.907,1,False,387.8
883,69.975,1,False,488.25
884,66.977,1,False,572.625
885,73.807,1,False,481.1
886,76.829,1,False,453.769
887,77.318,1,False,393.067
888,70.863,1,False,371.857
889,72.609,1,False,384.083
890,74.425,1,False,406.273
891,82.215,1,False,595.625
892,89.005,1,False,389.889
893,85.27,1,False,442.583
894,89.843,1,False,562.444
895,90.389,1,False,625.111
896,87.129,1,False,538.625
897,79.257,1,False,550.111
898,88.67,1,False,572.25
899,82.65,1,False,511.0
900,83.385,1,False,559.778
901,80.036,1,False,881.286
902,90.199,1,False,634.714
903,87.058,1,False,490.4
904,80.951,1,False,339.118
905,65.157,1,False,294.727
906,75.94,1,False,488.8
907,62.191,1,False,334.333
908,60.51,1,False,305.667
909,61.739,1,False,348.421
910,62.708,1,False,430.727
911,59.91,1,False,363.812
912,51.093,1,False,330.905
913,51.022,1,False,314.696
914,55.542,1,False,278.789
915,53.46,1,False,359.85
916,56.576,1,False,269.429
917,61.252,1,False,347.625
918,60.255,1,False,398.333
919,62.945,1,False,444.357
920,63.201,1,False,502.214
921,71.653,1,False,406.667
922,64.663,1,False,353.467
923,73.875,1,False,325.818
924,76.297,1,False,506.9
925,67.889,1,False,387.188
926,54.467,1,False,298.217
927,65.979,1,False,426.714
928,66.526,1,False,512.75
929,63.168,1,False,292.5
930,65.19,1,False,358.909
931,61.342,1,False,383.583
932,65.825,1,False,387.333
933,60.765,1,False,439.5
934,70.548,1,False,370.818
935,66.974,1,False,337.0
936,69.674,1,False,531.0
937,70.987,1,False,384.5
938,65.03,1,False,381.667
939,69.79,1,False,391.0
940,42.152,1,False,15.0
941,37.105,1,False,0
942,29.634,1,False,0
943,9.022,1,False,196.125
944,-0.733,1,False,182.714
945,-1.728,1,False,134.0
946,0.723,1,False,11.0
947,-0.05,1,False,0
948,-0.165,1,False,0
949,-2.906,1,False,0
950,-1.868,1,False,157.5
951,3.133,1,False,159.333
952,23.792,1,False,234.35
953,27.857,1,False,230.273
954,31.027,1,False,249.565
955,33.806,1,False,279.188
956,36.027,1,False,281.25
957,38.997,1,False,317.062
958,40.003,1,False,257.81
959,39.708,1,False,295.222
960,42.683,1,False,340.188
961,47.256,1,False,365.824
962,48.341,1,False,299.5
963,47.478,1,False,298.368
964,48.625,1,False,421.2
965,47.679,1,False,295.714
966,47.186,1,False,345.409
967,48.01,1,False,337.353
968,45.735,1,False,305.857
969,42.976,1,False,332.947
970,44.736,1,False,326.118
971,46.566,1,False,334.235
972,47.178,1,False,308.5
973,50.127,1,False,310.643
974,51.613,1,False,277.917
975,49.782,1,False,273.889
976,46.588,1,False,335.316
977,49.873,1,False,391.312
978,48.363,1,False,286.833
979,50.516,1,False,342.056
980,51.039,1,False,418.846
981,54.258,1,False,359.588
982,58.752,1,False,419.9
983,56.806,1,False,381.5
984,61.02,1,False,329.5
985,51.489,1,False,342.118
986,56.409,1,False,480.636
987,58.563,1,False,506.429
988,63.118,1,False,455.25
989,60.373,1,False,409.154
990,58.403,1,False,381.882
991,62.86,1,False,350.818
992,55.344,1,False,384.75
993,61.204,1,False,366.692
994,62.249,1,False,426.75
995,66.406,1,False,397.75
996,65.974,1,False,426.5
997,69.111,1,False,409.545
