episode,avg_return,max_stage,flag_get,avg_total_reward
91,38.858,1,False,228.85
92,37.604,1,False,239.684
93,33.324,1,False,180.115
94,33.354,1,False,234.619
95,32.908,1,False,201.917
96,31.41,1,False,250.818
97,32.279,1,False,220.182
98,38.932,1,False,281.125
99,34.789,1,False,226.565
100,38.618,1,False,258.412
101,38.911,1,False,270.55
102,41.646,1,False,271.333
103,41.246,1,False,236.381
104,38.843,1,False,295.923
105,36.844,1,False,199.619
106,31.241,1,False,229.333
107,39.265,1,False,246.889
108,37.502,1,False,226.0
109,40.582,1,False,237.5
110,40.732,1,False,237.5
111,36.614,1,False,238.375
112,41.238,1,False,289.071
113,39.404,1,False,278.938
114,41.482,1,False,200.053
115,42.679,1,False,222.611
116,40.664,1,False,231.812
117,43.842,1,False,250.615
118,43.15,1,False,199.412
119,43.578,1,False,279.529
120,42.436,1,False,242.389
121,41.483,1,False,230.882
122,44.838,1,False,249.688
123,43.763,1,False,253.462
124,47.749,1,False,310.867
125,47.833,1,False,225.214
126,43.509,1,False,250.438
127,43.434,1,False,207.941
128,42.083,1,False,270.5
129,45.939,1,False,255.714
130,48.95,1,False,284.214
131,48.354,1,False,246.6
132,46.915,1,False,223.722
133,45.754,1,False,287.375
134,40.269,1,False,259.769
135,43.077,1,False,231.789
136,46.805,1,False,354.071
137,46.7,1,False,274.706
138,50.884,1,False,282.231
139,43.436,1,False,267.688
140,52.904,1,False,322.25
141,50.966,1,False,223.0
142,53.377,1,False,274.071
143,38.319,1,False,287.2
144,35.664,1,False,170.812
145,47.648,1,False,280.5
146,37.75,1,False,257.083
147,40.383,1,False,281.588
148,40.755,1,False,379.5
149,55.14,1,False,287.0
150,57.522,1,False,294.0
151,54.901,1,False,285.846
152,56.403,1,False,307.9
153,60.865,1,False,318.583
154,60.244,1,False,305.636
155,57.193,1,False,205.8
156,52.703,1,False,283.312
157,63.587,1,False,387.778
158,62.764,1,False,409.182
159,62.956,1,False,410.182
160,60.003,1,False,213.167
161,61.155,1,False,268.909
162,63.988,1,False,336.182
163,61.744,1,False,392.222
164,65.458,1,False,310.909
165,62.68,1,False,352.273
166,60.731,1,False,300.222
167,60.08,1,False,340.556
168,70.047,1,False,325.714
169,68.17,1,False,320.455
170,71.438,1,False,360.1
171,71.866,1,False,306.5
172,67.788,1,False,232.636
173,69.731,1,False,270.6
174,69.721,1,False,216.286
175,68.144,1,False,231.4
176,67.936,1,False,253.385
177,62.401,1,False,395.0
178,63.261,1,False,404.222
179,67.063,1,False,364.0
180,65.363,1,False,331.0
181,70.421,1,False,356.6
182,69.051,1,False,466.0
183,72.878,1,False,347.667
184,66.793,1,False,312.7
185,61.905,1,False,217.688
186,62.448,1,False,360.1
187,68.187,1,False,365.375
188,62.44,1,False,382.429
189,67.446,1,False,240.6
190,61.0,1,False,230.833
191,63.083,1,False,271.9
192,65.843,1,False,295.3
193,64.049,1,False,254.267
194,65.222,1,False,278.0
195,64.605,1,False,363.667
196,70.089,1,False,316.667
197,71.158,1,False,341.667
198,65.073,1,False,451.222
199,70.422,1,False,404.818
200,77.632,1,False,425.25
201,70.08,1,False,311.889
202,72.98,1,False,377.111
203,75.437,1,False,436.875
204,75.471,1,False,370.714
205,75.369,1,False,376.6
206,74.658,1,False,440.25
207,76.444,1,False,340.5
208,62.99,1,False,526.0
209,78.671,1,False,578.286
210,73.931,1,False,494.4
211,82.505,1,False,356.444
212,78.76,1,False,395.889
213,71.448,1,False,367.667
214,77.139,1,False,372.556
215,77.46,1,False,286.571
216,68.528,1,False,311.818
217,78.758,1,False,281.667
218,75.976,1,False,327.0
219,75.602,1,False,218.0
220,61.451,1,False,330.75
221,71.17,1,False,224.571
222,59.12,1,False,233.444
223,62.366,1,False,279.273
224,55.576,1,False,291.2
225,58.959,1,False,347.111
226,68.818,1,False,303.8
227,66.229,1,False,371.545
228,73.908,1,False,412.4
229,72.298,1,False,312.0
230,67.997,1,False,319.154
231,68.071,1,False,359.6
232,70.076,1,False,367.636
233,69.498,1,False,271.4
234,63.79,1,False,230.364
235,60.913,1,False,213.0
236,60.108,1,False,246.5
237,58.973,1,False,287.545
238,65.572,1,False,330.7
239,62.32,1,False,249.533
240,63.576,1,False,309.357
241,58.562,1,False,240.5
242,62.196,1,False,327.8
243,55.633,1,False,323.2
244,59.098,1,False,265.091
245,66.04,1,False,317.0
246,65.821,1,False,396.3
247,62.839,1,False,236.667
248,64.238,1,False,314.0
249,65.537,1,False,407.25
250,58.267,1,False,393.833
251,67.581,1,False,267.875
252,64.678,1,False,330.375
253,73.818,1,False,311.9
254,66.58,1,False,360.778
255,74.966,1,False,277.7
256,65.614,1,False,375.111
257,69.538,1,False,356.25
258,64.527,1,False,375.25
259,64.685,1,False,360.727
260,65.683,1,False,243.067
261,61.893,1,False,313.636
262,55.942,1,False,287.231
263,61.344,1,False,316.7
264,52.713,1,False,219.214
265,53.207,1,False,304.467
266,51.645,1,False,186.938
267,47.378,1,False,217.846
268,45.998,1,False,282.062
269,51.873,1,False,252.2
270,57.821,1,False,290.667
271,61.681,1,False,279.077
272,48.085,1,False,228.522
273,55.231,1,False,369.5
274,64.982,1,False,450.778
275,65.154,1,False,346.5
276,64.431,1,False,238.909
277,60.845,1,False,293.583
278,64.591,1,False,270.5
279,67.089,1,False,241.25
280,68.508,1,False,204.222
281,65.091,1,False,411.3
282,67.715,1,False,452.444
283,70.367,1,False,377.0
284,61.124,1,False,306.429
285,40.621,1,False,259.286
286,37.484,1,False,335.0
287,48.368,1,False,339.778
288,52.604,1,False,381.143
289,60.27,1,False,375.625
290,65.775,1,False,337.0
291,70.6,1,False,284.429
292,73.823,1,False,314.6
293,53.506,1,False,245.0
294,53.239,1,False,229.333
295,62.813,1,False,290.875
296,55.46,1,False,362.833
297,55.344,1,False,419.0
298,48.679,1,False,367.167
299,67.702,1,False,329.0
300,71.098,1,False,294.286
301,70.273,1,False,300.333
302,68.154,1,False,345.857
303,74.24,1,False,321.375
304,75.213,1,False,315.0
305,63.404,1,False,282.0
306,61.491,1,False,296.25
307,57.772,1,False,387.5
308,60.165,1,False,447.857
309,66.082,1,False,407.625
310,71.61,1,False,86.667
311,59.277,1,False,212.0
312,53.203,1,False,242.6
313,46.445,1,False,262.333
314,48.353,1,False,213.333
315,47.861,1,False,232.75
316,59.091,1,False,421.125
317,61.742,1,False,323.182
318,65.32,1,False,463.0
319,69.639,1,False,493.125
320,68.192,1,False,476.75
321,74.567,1,False,353.5
322,72.284,1,False,393.182
323,70.626,1,False,479.0
324,72.355,1,False,484.111
325,76.956,1,False,349.889
326,76.219,1,False,352.714
327,75.929,1,False,244.286
328,74.292,1,False,334.7
329,76.875,1,False,412.25
330,81.762,1,False,333.556
331,78.136,1,False,526.889
332,82.694,1,False,666.0
333,79.909,1,False,369.0
334,87.793,1,False,355.571
335,84.007,1,False,344.667
336,85.009,1,False,450.286
337,84.191,1,False,503.625
338,84.779,1,False,473.0
339,83.242,1,False,444.778
340,81.48,1,False,516.0
341,79.47,1,False,485.667
342,79.834,1,False,465.889
343,74.797,1,False,679.0
344,79.447,1,False,453.2
345,86.183,1,False,402.0
346,77.852,1,False,488.8
347,82.741,1,False,193.1
348,82.027,1,False,318.625
349,82.027,1,False,254.714
350,85.001,1,False,203.167
351,80.388,1,False,313.5
352,77.642,1,False,232.143
353,77.692,1,False,386.6
354,79.618,1,False,344.375
355,77.518,1,False,458.571
356,75.98,1,False,500.0
357,80.233,1,False,461.375
358,78.294,1,False,423.714
359,77.075,1,False,281.25
360,72.017,1,False,263.1
361,37.114,1,False,272.333
362,14.84,1,False,232.0
363,18.486,1,False,141.0
364,20.391,1,False,126.5
365,47.246,1,False,448.0
366,65.205,1,False,225.0
367,66.807,1,False,412.5
368,76.591,1,False,508.857
369,84.272,1,False,394.0
370,76.035,1,False,354.571
371,77.552,1,False,406.0
372,79.279,1,False,464.6
373,82.093,1,False,406.222
374,90.793,1,False,427.833
375,86.954,1,False,462.667
376,77.808,1,False,433.0
377,93.672,1,False,285.1
378,87.628,1,False,577.0
379,82.174,1,False,631.167
380,83.212,1,False,365.0
381,86.385,1,False,273.429
382,77.727,1,False,317.667
383,90.724,1,False,423.444
384,83.84,1,False,433.833
385,89.031,1,False,348.0
386,87.773,1,False,306.25
387,82.027,1,False,496.5
388,88.477,1,False,443.0
389,81.495,1,False,201.0
390,80.807,1,False,294.182
391,82.943,1,False,462.0
392,81.605,1,False,463.2
393,85.768,1,False,298.429
394,80.078,1,False,409.125
395,78.515,1,False,457.8
396,81.24,1,False,353.625
397,84.531,1,False,360.0
398,73.048,1,False,578.0
399,86.975,1,False,610.833
400,88.891,1,False,476.0
401,80.377,1,False,516.429
402,84.067,1,False,452.667
403,83.034,1,False,478.889
404,85.354,1,False,390.667
405,79.793,1,False,333.125
406,73.676,1,False,481.714
407,82.672,1,False,459.0
408,79.811,1,False,436.222
409,79.541,1,False,419.5
410,85.128,1,False,292.0
411,86.453,1,False,279.25
412,88.811,1,False,271.0
413,79.149,1,False,298.429
414,80.69,1,False,348.625
415,80.199,1,False,396.4
416,73.556,1,False,450.833
417,83.863,1,False,494.0
418,87.331,1,False,552.857
419,86.736,1,False,381.25
420,91.982,1,False,312.143
421,79.954,1,False,333.0
422,85.663,1,False,470.75
423,85.084,1,False,646.714
424,93.065,1,False,445.833
425,85.668,1,False,442.143
426,84.424,1,False,398.5
427,79.394,1,False,383.286
428,72.993,1,False,354.75
429,76.223,1,False,318.0
430,73.546,1,False,333.222
431,76.721,1,False,347.857
432,89.613,1,False,-13.0
433,76.809,1,False,0
434,58.316,1,False,0
435,46.168,1,False,0
436,38.926,1,False,0
437,31.767,1,False,0
438,26.099,1,False,0
439,19.889,1,False,0
440,14.461,1,False,0
441,9.966,1,False,123.0
442,11.053,1,False,90.8
443,15.168,1,False,120.0
444,26.937,1,False,160.692
445,36.418,1,False,191.5
446,43.768,1,False,289.706
447,48.858,1,False,370.8
448,44.673,1,False,262.4
449,40.983,1,False,218.833
450,57.596,1,False,345.556
451,49.955,1,False,192.133
452,72.134,1,False,345.833
453,50.525,1,False,232.105
454,61.269,1,False,215.167
455,55.606,1,False,225.7
456,69.281,1,False,295.8
457,64.581,1,False,286.909
458,79.309,1,False,301.75
459,75.776,1,False,253.9
460,66.826,1,False,441.375
461,70.495,1,False,400.667
462,69.987,1,False,202.636
463,79.233,1,False,300.25
464,60.28,1,False,304.25
465,75.73,1,False,243.364
466,66.836,1,False,579.714
467,87.922,1,False,407.143
468,76.845,1,False,276.5
469,62.288,1,False,336.571
470,50.855,1,False,357.625
471,50.644,1,False,165.75
472,48.875,1,False,244.286
473,56.337,1,False,329.857
474,58.979,1,False,325.667
475,57.782,1,False,283.75
476,59.738,1,False,201.286
477,61.19,1,False,252.25
478,70.037,1,False,243.875
479,75.122,1,False,304.571
480,78.211,1,False,277.818
481,74.507,1,False,494.143
482,78.162,1,False,418.0
483,77.067,1,False,608.75
484,83.065,1,False,137.6
485,81.202,1,False,349.111
486,84.059,1,False,479.714
487,86.182,1,False,419.4
488,81.645,1,False,524.0
489,91.092,1,False,384.0
490,81.614,1,False,495.0
491,89.377,1,False,406.143
492,86.11,1,False,472.0
493,84.853,1,False,502.714
494,83.973,1,False,560.0
495,91.761,1,False,311.4
496,91.542,1,False,401.444
497,84.641,1,False,588.0
498,73.928,1,False,303.75
499,96.233,1,False,349.1
500,70.611,1,False,617.25
501,74.058,1,False,334.0
502,66.816,1,False,348.571
503,71.512,1,False,518.0
504,91.061,1,False,404.2
505,85.658,1,False,488.5
506,96.05,1,False,583.8
507,94.194,1,False,553.167
508,92.299,1,False,473.667
509,92.091,1,False,435.857
510,92.247,1,False,545.143
511,89.745,1,False,599.143
512,91.882,1,False,473.5
513,93.103,1,False,432.286
514,91.076,1,False,487.0
515,85.963,1,False,449.0
516,94.18,1,False,374.25
517,86.229,1,False,562.714
518,97.509,1,False,545.0
519,91.881,1,False,628.625
520,95.947,1,False,598.2
521,96.939,1,False,299.0
522,78.147,1,False,326.8
523,60.366,1,False,416.333
524,61.815,1,False,527.8
525,51.114,1,False,531.4
526,64.947,1,False,211.25
527,65.037,1,False,56.0
528,51.377,1,False,0
529,29.627,1,False,0
530,15.927,1,False,0
531,10.8,1,False,0
532,9.181,1,False,-27.0
533,13.025,1,False,-20.0
534,7.126,1,False,0
535,5.35,1,False,0
536,1.029,1,False,234.0
537,0.091,1,False,-30.333
538,4.02,1,False,77.333
539,5.904,1,False,200.833
540,7.465,1,False,158.375
541,8.929,1,False,240.571
542,12.992,1,False,226.556
543,19.028,1,False,210.462
544,28.586,1,False,213.474
545,33.325,1,False,263.15
546,34.323,1,False,236.958
547,36.702,1,False,281.15
548,35.312,1,False,265.682
549,39.697,1,False,279.667
550,41.378,1,False,304.227
551,39.865,1,False,253.0
552,56.611,1,False,331.077
553,57.122,1,False,390.769
554,66.794,1,False,353.923
555,69.261,1,False,436.75
556,74.874,1,False,315.538
557,75.588,1,False,310.727
558,83.211,1,False,473.818
559,71.182,1,False,471.385
560,85.096,1,False,355.2
561,84.81,1,False,434.778
562,82.548,1,False,430.727
563,91.158,1,False,488.8
564,83.078,1,False,785.571
565,98.489,1,False,578.75
566,91.137,1,False,546.125
567,91.736,1,False,474.0
568,85.377,1,False,469.8
569,85.735,1,False,552.364
570,92.927,1,False,543.222
571,90.645,1,False,376.4
572,83.402,1,False,701.167
573,83.42,1,False,477.5
574,90.39,1,False,268.667
575,96.139,1,False,297.125
576,83.469,1,False,560.5
577,90.703,1,False,726.714
578,94.362,1,False,679.8
579,97.145,1,False,499.714
580,94.778,1,False,308.6
581,85.751,1,False,310.625
582,96.115,1,False,396.667
583,88.135,1,False,626.0
584,93.285,1,False,649.5
585,95.061,1,False,409.5
586,98.094,1,False,488.143
587,100.28,1,False,620.0
588,95.519,1,False,624.286
589,94.636,1,False,752.571
590,100.879,1,False,703.0
591,100.123,1,False,433.5
592,101.33,1,False,350.857
593,103.148,1,False,608.25
594,99.834,1,False,679.286
595,100.071,1,False,822.286
596,103.113,1,False,724.333
597,105.24,1,False,539.2
598,106.375,1,False,462.875
599,95.152,1,False,698.143
600,99.068,1,False,474.429
601,105.241,1,False,453.4
602,93.367,1,False,336.875
603,97.782,1,False,420.222
604,87.036,1,False,463.8
605,101.987,1,False,463.167
606,101.032,1,False,421.333
607,100.534,1,False,541.111
608,94.563,1,False,717.667
609,98.214,1,False,630.0
610,102.063,1,False,504.143
611,99.426,1,False,471.714
612,92.434,1,False,540.75
613,104.798,1,False,513.875
614,103.062,1,False,551.0
615,99.538,1,False,569.143
616,99.068,1,False,588.833
617,104.655,1,False,620.429
618,105.03,1,False,518.0
619,91.656,1,False,549.0
620,105.895,1,False,490.5
621,96.138,1,False,629.625
622,100.659,1,False,707.857
623,103.158,1,False,514.0
624,103.269,1,False,473.7
625,97.202,1,False,592.222
626,97.522,1,False,652.857
627,98.599,1,False,452.429
628,87.461,1,False,613.143
629,91.538,1,False,674.714
630,94.833,1,False,510.75
631,90.895,1,False,497.286
632,92.136,1,False,761.833
633,91.212,1,False,688.8
634,91.611,1,False,584.5
635,105.147,1,False,494.143
636,104.746,1,False,352.727
637,103.026,1,False,422.5
638,87.936,1,False,578.8
639,93.444,1,False,598.0
640,85.054,1,False,593.833
641,85.628,1,True,360.333
642,75.562,1,False,652.714
643,88.428,1,False,754.571
644,93.296,1,False,516.2
645,88.708,1,False,887.167
646,94.635,1,False,415.0
647,101.781,1,False,428.111
648,75.255,1,False,388.111
649,58.733,1,False,228.308
650,61.834,1,False,232.375
651,64.885,1,False,416.625
652,70.489,1,False,280.182
653,80.147,1,False,332.25
654,79.288,1,False,807.875
655,87.93,1,False,641.125
656,95.277,1,False,665.714
657,94.821,1,False,590.667
658,97.538,1,False,675.714
659,93.837,1,False,681.0
660,85.725,1,False,420.0
661,84.224,1,False,405.818
662,100.25,1,False,336.0
663,98.525,1,False,432.75
664,103.381,1,False,526.25
665,104.466,1,False,752.571
666,96.015,1,False,840.833
667,104.202,1,False,369.0
668,110.996,1,False,359.889
669,93.771,1,False,119.125
670,75.237,1,False,90.0
671,63.106,1,False,76.75
672,59.348,1,False,30.0
673,47.478,1,False,69.714
674,39.474,1,False,61.667
675,30.741,1,False,116.714
676,27.955,1,False,92.286
677,26.117,1,False,118.0
678,23.525,1,False,129.3
679,23.339,1,False,173.417
680,25.158,1,False,209.333
681,26.644,1,False,179.087
682,27.403,1,False,224.0
683,28.931,1,False,240.045
684,31.061,1,False,214.32
685,34.182,1,False,222.077
686,35.928,1,False,215.417
687,31.021,1,False,242.654
688,33.711,1,False,296.76
689,36.29,1,False,274.5
690,33.907,1,False,266.269
691,33.686,1,False,266.88
692,36.656,1,False,299.885
693,38.686,1,False,286.955
694,38.178,1,False,295.714
695,43.101,1,False,248.75
696,41.679,1,False,248.316
697,39.837,1,False,251.824
698,43.384,1,False,247.235
699,43.138,1,False,332.444
700,50.707,1,False,371.308
701,49.677,1,False,294.474
702,52.159,1,False,387.429
703,54.807,1,False,420.3
704,67.965,1,False,440.364
705,60.143,1,False,315.067
706,68.38,1,False,540.0
707,62.586,1,False,485.9
708,79.963,1,False,226.571
709,64.375,1,False,320.231
710,69.747,1,False,710.667
711,73.266,1,False,179.333
712,76.451,1,False,295.273
713,86.223,1,False,622.0
714,92.708,1,False,421.375
715,89.589,1,False,546.8
716,94.395,1,False,848.444
717,94.474,1,False,540.0
718,85.229,1,False,332.5
719,82.484,1,False,438.4
720,87.095,1,False,235.0
721,79.23,1,False,448.4
722,87.663,1,False,252.125
723,83.012,1,False,366.4
724,92.83,1,False,533.571
725,89.229,1,False,413.1
726,90.196,1,False,542.778
727,94.025,1,False,791.0
728,97.266,1,False,519.8
729,98.278,1,False,679.4
730,93.51,1,False,475.2
731,100.677,1,False,629.0
732,91.621,1,False,399.833
733,87.056,1,False,666.0
734,98.974,1,False,399.286
735,96.754,1,False,432.571
736,91.236,1,False,693.125
737,97.756,1,False,722.875
738,101.978,1,False,826.333
739,105.662,1,False,612.6
740,106.905,1,False,479.5
741,87.62,1,False,495.8
742,76.567,1,False,179.353
743,89.381,1,False,335.333
744,76.83,1,False,317.2
745,77.428,1,False,223.667
746,67.696,1,False,310.625
747,70.397,1,False,313.353
748,60.159,1,False,274.35
749,80.872,1,False,472.0
750,82.695,1,False,243.917
751,92.969,1,False,350.4
752,101.035,1,False,475.714
753,91.421,1,False,423.615
754,98.419,1,False,659.143
755,105.109,1,False,396.875
756,95.132,1,False,591.333
757,107.941,1,False,741.4
758,106.696,1,False,266.25
759,97.559,1,False,455.714
760,89.647,1,False,926.667
761,96.57,1,False,706.667
762,101.384,1,False,323.333
763,109.33,1,False,612.0
764,66.448,1,False,256.839
765,52.314,1,False,276.63
766,47.335,1,False,300.692
767,57.206,1,False,337.524
768,61.862,1,False,341.529
769,76.507,1,False,333.167
770,72.097,1,False,343.857
771,71.195,1,False,547.667
772,86.817,1,False,479.333
773,101.8,1,False,560.333
774,100.665,1,False,440.875
775,99.121,1,False,705.25
776,110.726,1,False,472.857
777,109.064,1,False,593.0
778,105.917,1,False,557.0
779,116.782,1,False,486.5
780,102.148,1,False,819.857
781,96.182,1,False,1007.75
782,107.138,1,False,508.0
783,80.743,1,False,613.0
784,95.32,1,False,453.167
785,91.729,1,False,606.5
786,92.865,1,False,533.5
787,109.356,1,False,542.6
788,113.421,1,False,516.667
789,101.543,1,False,521.75
790,76.092,1,False,466.4
791,88.038,1,False,495.25
792,66.767,1,False,556.75
793,66.585,1,False,761.667
794,69.754,1,False,186.5
795,72.924,1,False,411.8
796,69.418,1,False,344.0
797,88.757,1,False,226.5
798,70.184,1,False,514.25
799,85.102,1,False,513.6
800,75.461,1,False,858.667
801,74.928,1,False,339.667
802,89.727,1,False,505.2
803,85.65,1,False,350.667
804,86.365,1,False,352.2
805,76.808,1,False,417.75
806,110.654,1,False,240.6
807,107.622,1,False,634.0
808,116.465,1,False,584.4
809,119.55,1,False,544.333
810,128.809,1,False,584.4
811,124.587,1,False,472.5
812,106.925,1,False,486.0
813,126.268,1,False,441.0
814,103.411,1,False,794.75
815,120.635,1,False,284.667
816,93.394,1,False,421.5
817,90.184,1,False,665.5
818,98.576,1,False,453.0
819,81.357,1,False,499.667
820,79.007,1,False,486.75
821,72.353,1,False,649.0
822,72.122,1,True,387.333
823,74.14,1,False,676.25
824,81.837,1,False,273.0
825,91.699,1,False,368.333
826,98.211,1,False,251.25
827,110.956,1,False,411.6
828,92.293,1,False,632.25
829,124.746,1,False,251.0
830,114.355,1,False,471.5
831,110.235,1,False,507.2
832,115.966,1,True,509.0
833,103.339,1,False,382.25
834,108.439,1,False,458.0
835,90.414,1,False,69.0
836,78.833,1,False,0
837,74.054,1,False,0
838,58.251,1,False,17.0
839,47.987,1,False,0
840,37.515,1,False,0
841,58.167,1,False,353.667
842,64.803,1,False,626.25
843,80.313,1,False,370.833
844,73.841,1,False,334.0
845,77.541,1,False,550.5
846,85.261,1,False,504.167
847,81.474,1,False,431.8
848,79.71,1,False,589.333
849,85.527,1,False,321.5
850,79.389,1,False,577.571
851,100.922,1,False,202.667
852,90.369,1,False,538.333
853,87.534,1,False,0
854,58.463,1,False,410.8
855,77.666,1,False,386.667
856,95.376,1,False,274.333
857,77.547,1,False,467.0
858,74.921,1,False,378.25
859,89.615,1,False,273.2
860,81.1,1,False,393.429
861,76.721,1,False,336.0
862,65.123,1,False,287.0
863,68.496,1,False,90.833
864,80.107,1,False,385.667
865,81.395,1,False,477.333
866,80.681,1,False,443.429
867,96.019,1,False,379.2
868,91.962,1,False,596.167
869,100.982,1,False,511.6
870,103.641,1,False,390.0
871,103.067,1,False,250.8
872,80.096,1,False,609.5
873,92.568,1,False,24.5
874,106.724,1,False,221.333
875,86.1,1,False,853.5
876,62.086,1,False,64.0
877,45.039,1,False,684.667
878,57.583,1,False,476.0
879,44.135,1,False,128.0
880,29.735,1,False,481.5
881,17.731,1,False,0
882,19.735,1,False,103.5
883,40.037,1,False,309.0
884,38.248,1,False,403.5
885,44.278,1,False,148.0
886,67.785,1,False,89.0
887,58.873,1,False,0
888,56.06,1,False,230.0
889,70.372,1,False,143.333
890,74.032,1,False,291.0
891,80.884,1,False,232.2
892,76.644,1,False,239.75
893,67.987,1,False,428.429
894,79.383,1,False,373.0
895,73.247,1,False,388.429
896,70.404,1,False,315.8
897,72.564,1,False,265.375
898,61.397,1,False,287.4
899,38.054,1,False,378.4
900,31.651,1,False,154.0
901,20.817,1,False,61.0
902,23.741,1,False,167.5
903,16.626,1,False,554.0
904,1.191,1,False,0
905,-9.104,1,False,0
906,-9.183,1,False,0
907,-8.741,1,False,0
908,3.956,1,False,-22.0
909,27.575,1,False,191.0
910,26.016,1,False,309.667
911,32.509,1,False,279.2
912,19.402,1,False,173.0
913,25.226,1,False,190.857
914,58.074,1,False,257.667
915,72.102,1,False,229.375
916,93.21,1,False,0
917,78.554,1,False,0
918,66.277,1,False,0
919,55.269,1,False,0
920,45.792,1,False,0
921,37.616,1,False,0
922,31.084,1,False,0
923,25.43,1,False,0
924,20.332,1,False,0
925,15.994,1,False,0
926,11.471,1,False,-35.667
927,7.382,1,False,-23.6
928,5.156,1,False,0
929,3.286,1,False,0
930,1.689,1,False,0
931,0.338,1,False,0
932,-0.806,1,False,0
933,-1.782,1,False,0
934,-2.621,1,False,0
935,-3.257,1,False,0
936,-3.26,1,False,0
937,-1.934,1,False,0
938,0.861,1,False,0.0
939,2.689,1,False,44.667
940,10.452,1,False,173.167
941,16.319,1,False,134.083
942,26.295,1,False,266.429
943,29.684,1,False,235.294
944,33.307,1,False,231.263
945,31.581,1,False,211.0
946,33.726,1,False,228.727
947,36.812,1,False,291.522
948,42.781,1,False,302.35
949,39.37,1,False,327.158
950,45.546,1,False,258.056
951,47.769,1,False,290.938
952,50.41,1,False,267.85
953,53.511,1,False,293.643
954,60.57,1,False,316.9
955,55.918,1,False,303.333
956,57.384,1,False,307.615
957,56.634,1,False,284.375
958,54.792,1,False,368.083
959,59.128,1,False,350.222
960,61.918,1,False,239.333
961,65.648,1,False,302.125
962,68.483,1,False,463.4
963,77.915,1,False,507.0
964,74.376,1,False,556.75
965,87.183,1,False,303.5
966,91.733,1,False,302.286
967,89.609,1,False,428.857
968,93.085,1,False,386.889
969,82.184,1,False,560.714
970,86.069,1,False,490.25
971,93.405,1,False,318.429
972,92.076,1,False,483.444
973,75.603,1,False,765.5
974,85.691,1,False,503.833
975,74.37,1,False,492.714
976,77.243,1,False,494.143
977,77.049,1,False,308.75
978,69.667,1,False,378.2
979,65.611,1,False,302.5
980,56.035,1,False,388.25
981,50.567,1,False,888.667
982,58.997,1,False,622.333
983,79.481,1,False,439.0
984,111.342,1,False,490.5
985,123.757,1,False,417.833
986,91.981,1,False,372.5
987,69.494,1,False,566.5
988,75.245,1,False,714.667
989,74.595,1,False,616.833
990,75.699,1,False,642.333
991,81.044,1,False,251.4
992,86.57,1,False,482.75
993,91.281,1,False,776.6
994,94.814,1,False,429.8
995,103.095,1,False,563.714
996,106.263,1,False,440.333
997,94.041,1,False,438.5
998,91.624,1,False,386.4
999,79.449,1,False,492.833
1000,85.759,1,False,570.333
1001,76.291,1,True,424.4
