episode,avg_return,max_stage,flag_get,avg_total_reward
2037,51.273,1,False,348.2
2038,52.478,1,False,134.0
2039,42.841,1,False,299.75
2040,38.494,1,False,674.0
2041,44.452,1,False,546.5
2042,43.808,1,False,525.667
2043,60.633,1,False,185.0
2044,58.413,1,False,295.6
2045,79.2,1,False,334.333
2046,63.762,1,False,536.5
2047,78.515,1,False,467.25
2048,63.057,1,False,531.333
2049,51.649,1,False,188.0
2050,46.649,1,False,476.5
2051,45.057,1,False,266.333
2052,30.082,1,False,134.471
2053,14.698,1,False,140.25
2054,18.141,1,False,122.5
2055,18.448,1,False,271.333
2056,19.6,1,False,269.571
2057,15.765,1,False,305.4
2058,15.257,1,False,207.8
2059,18.708,1,False,-13.0
2060,23.845,1,False,150.0
2061,20.433,1,False,159.6
2062,22.051,1,False,562.0
2063,23.274,1,False,383.5
2064,14.967,1,False,118.846
2065,16.085,1,False,184.6
2066,19.243,1,False,154.0
2067,9.846,1,False,251.833
2068,14.248,1,False,13.0
2069,9.102,1,False,100.0
2070,15.142,1,False,550.333
2071,28.284,1,False,12.0
2072,26.008,1,False,349.0
2073,30.244,1,False,295.0
2074,28.447,1,False,505.0
2075,19.494,1,False,589.0
2076,17.545,1,False,30.0
2077,17.81,1,False,-1.667
2078,14.785,1,False,124.6
2079,25.034,1,False,-26.0
2080,30.541,1,False,343.5
2081,37.341,1,False,238.75
2082,36.851,1,False,371.5
2083,27.751,1,False,268.5
2084,26.703,1,False,63.5
2085,29.141,1,False,400.333
2086,43.528,1,False,312.667
2087,40.192,1,False,176.333
2088,37.949,1,False,416.333
2089,43.433,1,False,105.5
2090,40.488,1,False,271.0
2091,28.619,1,False,284.0
2092,29.029,1,False,473.0
2093,39.54,1,False,218.667
2094,58.974,1,False,446.0
2095,49.595,1,False,89.0
2096,44.582,1,False,338.0
2097,48.946,1,False,357.0
2098,57.516,1,False,213.0
2099,69.625,1,False,366.0
2100,74.172,1,False,185.0
2101,69.463,1,False,550.4
2102,84.691,1,False,314.4
2103,62.594,1,False,194.0
2104,52.646,1,False,90.0
2105,56.788,1,False,541.4
2106,77.468,1,False,-22.0
2107,71.685,1,False,391.5
2108,67.693,1,False,587.0
2109,63.251,1,False,416.0
2110,61.103,1,False,437.5
2111,61.359,1,False,649.333
2112,74.815,1,False,-13.0
2113,80.267,1,False,184.4
2114,104.608,1,False,364.5
2115,90.348,1,False,530.0
2116,96.037,1,False,429.0
2117,91.596,1,False,468.8
2118,106.259,1,False,394.333
2119,85.596,1,False,446.0
2120,89.395,1,False,352.5
2121,79.118,1,False,237.75
2122,75.485,1,False,163.0
2123,76.532,1,False,527.5
2124,89.525,1,False,289.0
2125,79.275,1,False,244.0
2126,90.673,1,False,188.0
2127,94.304,1,False,424.75
2128,91.66,1,False,418.333
2129,92.287,1,False,266.0
2130,83.153,1,False,397.333
2131,108.217,1,False,222.0
2132,107.124,1,False,435.5
2133,112.852,1,False,315.143
2134,96.692,1,False,604.5
2135,94.983,1,False,198.0
2136,95.081,1,False,277.333
2137,104.191,1,False,200.2
2138,89.28,1,False,519.5
2139,105.568,1,False,343.25
2140,106.328,1,False,391.0
2141,109.892,1,False,471.0
2142,113.787,1,False,376.0
2143,113.567,1,False,410.0
2144,109.146,1,False,245.0
2145,116.529,1,False,192.0
2146,111.828,1,False,387.25
2147,107.824,1,False,562.0
2148,126.014,1,False,334.0
2149,101.214,1,False,572.25
2150,121.24,1,False,102.0
2151,78.034,1,False,267.5
2152,81.285,1,False,299.0
2153,85.748,1,False,331.333
2154,88.438,1,False,256.0
2155,82.967,1,False,543.667
2156,89.992,1,False,447.5
2157,50.115,1,False,443.0
2158,12.942,1,False,0
2159,0.441,1,False,0
2160,2.271,1,False,0
2161,17.433,1,False,128.6
2162,30.862,1,False,0
2163,17.156,1,False,299.667
2164,16.638,1,False,0
2165,14.728,1,False,490.667
2166,14.966,1,False,0
2167,6.333,1,False,241.5
2168,33.918,1,False,-24.25
2169,57.398,1,False,295.333
2170,63.309,1,False,400.333
2171,56.287,1,False,544.333
2172,57.68,1,False,0
2173,55.665,1,False,384.0
2174,67.231,1,False,416.5
2175,61.232,1,False,630.0
2176,59.355,1,False,478.0
2177,57.939,1,False,286.5
2178,61.095,1,False,794.0
2179,98.946,1,False,308.0
2180,94.988,1,False,351.8
2181,81.505,1,False,532.5
2182,117.352,1,False,231.667
2183,111.076,1,False,232.0
2184,116.586,1,False,313.4
2185,112.117,1,False,302.667
2186,127.214,1,False,240.167
2187,102.448,1,False,887.0
2188,98.237,1,False,564.0
2189,119.674,1,False,367.667
2190,109.521,1,False,533.25
2191,95.911,1,False,604.0
2192,94.304,1,False,415.429
2193,91.036,1,False,444.0
2194,77.692,1,False,626.5
2195,75.133,1,False,456.75
2196,90.924,1,False,673.0
2197,84.692,1,False,343.75
2198,90.013,1,False,814.5
2199,87.525,1,False,141.5
2200,91.334,1,False,479.8
2201,94.709,1,False,658.0
2202,100.298,1,False,559.0
2203,113.821,1,False,566.5
2204,94.407,1,False,412.0
2205,90.97,1,False,364.25
2206,87.965,1,False,238.0
2207,108.593,1,False,413.5
2208,75.897,1,True,628.0
2209,67.873,1,False,553.0
2210,82.118,1,True,196.333
2211,68.868,1,False,46.0
2212,62.983,1,False,89.0
2213,90.435,1,True,75.0
2214,78.731,1,False,399.0
2215,68.323,1,True,428.5
2216,81.423,1,False,35.0
2217,73.651,1,False,355.0
2218,77.544,1,False,306.75
2219,92.581,1,True,362.333
2220,85.994,1,False,0
2221,73.329,1,False,0
2222,53.129,1,False,459.5
2223,63.912,1,True,184.0
2224,87.682,1,False,-18.0
2225,67.689,1,False,668.0
2226,78.784,1,True,284.0
2227,89.624,1,True,159.0
2228,57.679,1,False,712.0
2229,53.256,1,False,-35.0
2230,104.393,1,True,65.5
2231,97.529,1,False,733.0
2232,84.761,1,False,244.0
2233,65.794,1,True,424.25
2234,102.172,1,False,321.5
2235,99.039,1,False,220.0
2236,93.353,1,False,205.333
2237,105.386,1,False,20.0
2238,78.138,1,False,80.0
2239,65.085,1,False,193.0
2240,40.032,1,False,0
2241,33.085,1,False,-37.0
2242,34.377,1,False,0
2243,23.934,1,False,0
2244,19.2,1,False,0
2245,15.047,1,False,0
2246,11.473,1,False,0
2247,16.38,1,False,-31.0
2248,24.941,1,False,156.0
2249,17.081,1,False,247.2
2250,11.533,1,False,99.667
2251,13.547,1,False,114.7
2252,5.039,1,False,56.273
2253,4.734,1,False,12.9
2254,3.326,1,False,71.667
2255,1.718,1,False,84.125
2256,2.584,1,False,100.714
2257,3.754,1,False,96.5
2258,1.787,1,False,79.2
2259,4.678,1,False,67.778
2260,6.729,1,False,91.462
2261,6.913,1,False,113.667
2262,5.235,1,False,74.444
2263,8.808,1,False,113.769
2264,9.168,1,False,131.667
2265,13.369,1,False,93.267
2266,18.378,1,False,132.154
2267,19.925,1,False,144.059
2268,23.215,1,False,150.062
2269,20.43,1,False,133.154
2270,17.529,1,False,107.769
2271,24.947,1,False,156.833
2272,19.025,1,False,137.4
2273,15.41,1,False,106.0
2274,20.395,1,False,172.455
2275,22.181,1,False,241.857
2276,19.546,1,False,230.714
2277,27.501,1,False,217.8
2278,36.983,1,False,276.0
2279,42.121,1,False,192.5
2280,39.55,1,False,194.625
2281,40.623,1,False,212.0
2282,45.806,1,False,139.75
2283,43.702,1,False,134.75
2284,48.808,1,False,311.6
2285,70.263,1,False,366.0
2286,53.114,1,False,264.4
2287,51.623,1,False,254.5
2288,46.755,1,False,183.0
2289,56.132,1,False,346.0
2290,61.623,1,False,127.5
2291,54.489,1,False,158.8
2292,57.205,1,False,161.818
2293,55.753,1,False,197.0
2294,51.124,1,False,102.375
2295,52.942,1,False,120.833
2296,47.228,1,False,65.0
2297,44.226,1,False,35.0
2298,46.844,1,False,188.0
2299,55.908,1,False,195.333
2300,60.018,1,False,233.5
2301,63.177,1,False,88.2
2302,60.286,1,False,106.833
2303,62.668,1,False,194.0
2304,62.764,1,False,241.25
2305,60.158,1,False,387.75
2306,57.794,1,False,135.125
2307,60.545,1,False,210.889
2308,62.722,1,False,189.571
2309,60.816,1,False,152.444
2310,57.864,1,False,225.75
2311,67.076,1,False,109.667
2312,62.559,1,False,112.75
2313,45.138,1,False,77.091
2314,57.137,1,False,199.8
2315,44.555,1,False,61.6
2316,43.532,1,False,230.167
2317,51.333,1,False,278.5
2318,49.613,1,False,170.8
2319,53.255,1,False,241.5
2320,43.846,1,False,134.0
2321,47.816,1,False,367.0
2322,49.499,1,False,185.429
2323,68.082,1,False,268.2
2324,64.502,1,False,217.0
2325,77.745,1,False,149.286
2326,60.606,1,False,364.5
2327,70.651,1,False,120.0
2328,63.154,1,False,381.625
2329,78.361,1,False,233.429
2330,77.958,1,False,302.2
2331,71.499,1,False,347.8
2332,67.275,1,False,364.0
2333,73.367,1,False,444.25
2334,73.127,1,False,331.429
2335,85.611,1,False,218.25
2336,71.636,1,False,257.167
2337,76.189,1,False,374.875
2338,83.848,1,False,222.0
2339,70.405,1,False,222.188
2340,92.223,1,False,116.667
2341,67.336,1,False,311.75
2342,76.879,1,False,182.5
2343,80.876,1,False,299.714
2344,71.601,1,False,180.6
2345,80.675,1,False,266.4
2346,78.635,1,False,430.167
2347,85.961,1,False,283.667
2348,81.555,1,False,268.8
2349,49.689,1,False,115.323
2350,62.525,1,False,294.2
2351,56.265,1,False,34.5
2352,61.243,1,False,284.286
2353,71.293,1,False,221.0
2354,70.209,1,False,242.429
2355,69.35,1,False,308.0
2356,60.318,1,False,202.444
2357,68.172,1,False,180.667
2358,74.19,1,False,272.8
2359,65.567,1,False,250.8
2360,66.232,1,False,197.333
2361,81.458,1,False,189.667
2362,75.268,1,False,220.0
2363,74.715,1,False,279.778
2364,82.626,1,False,305.0
2365,78.771,1,False,364.25
2366,76.232,1,False,255.286
2367,86.191,1,False,173.25
2368,53.869,1,False,296.111
2369,76.907,1,False,58.0
2370,67.479,1,False,178.5
2371,72.413,1,False,277.333
2372,90.848,1,False,345.25
2373,88.145,1,False,242.75
2374,81.355,1,False,248.714
2375,80.475,1,False,310.0
2376,81.738,1,False,113.75
2377,73.571,1,False,237.833
2378,82.601,1,False,257.0
2379,72.067,1,False,356.0
2380,83.933,1,False,201.6
2381,82.749,1,False,262.75
2382,75.385,1,False,202.6
2383,75.723,1,False,285.6
2384,76.548,1,False,311.429
2385,79.72,1,False,427.0
2386,76.726,1,False,348.286
2387,78.113,1,False,305.667
2388,85.94,1,False,211.667
2389,80.03,1,False,419.0
2390,82.959,1,False,279.25
2391,69.16,1,False,333.0
2392,74.574,1,False,210.6
2393,72.947,1,False,372.75
2394,65.855,1,False,210.8
2395,58.792,1,False,183.667
2396,45.446,1,False,251.667
2397,64.409,1,False,177.25
2398,69.468,1,False,302.5
2399,96.985,1,False,185.0
2400,89.016,1,False,431.5
2401,91.913,1,False,416.167
2402,92.708,1,False,416.4
2403,92.601,1,False,171.667
2404,84.964,1,False,315.75
2405,85.119,1,False,411.25
2406,78.485,1,False,288.25
2407,63.952,1,False,155.909
2408,57.24,1,False,130.4
2409,46.024,1,False,137.769
2410,47.114,1,False,155.385
2411,46.359,1,False,148.9
2412,42.035,1,False,168.727
2413,51.856,1,False,238.5
2414,57.496,1,False,217.25
2415,61.479,1,False,215.571
2416,63.381,1,False,234.2
2417,65.977,1,False,336.0
2418,74.222,1,False,244.2
2419,74.236,1,False,296.0
2420,78.551,1,False,445.333
2421,79.079,1,False,201.125
2422,73.03,1,False,259.6
2423,72.24,1,False,271.667
2424,79.09,1,False,247.5
2425,66.568,1,False,321.0
2426,75.036,1,False,187.5
2427,66.798,1,False,477.667
2428,71.176,1,False,166.667
2429,53.747,1,False,219.2
2430,60.327,1,False,459.0
2431,73.833,1,False,224.4
2432,74.302,1,False,216.0
2433,88.629,1,False,167.667
2434,93.054,1,False,306.167
2435,88.14,1,False,473.0
2436,87.08,1,False,370.333
2437,80.297,1,False,312.833
2438,79.345,1,False,263.25
2439,76.344,1,False,428.0
2440,60.152,1,False,226.0
2441,59.678,1,False,208.333
2442,61.419,1,False,268.667
2443,84.122,1,False,254.5
2444,101.022,1,False,276.833
2445,88.226,1,False,31.0
2446,85.599,1,False,261.0
2447,88.859,1,False,483.167
2448,102.391,1,False,69.5
2449,84.53,1,True,313.6
2450,94.196,1,False,439.333
2451,79.018,1,False,59.5
2452,69.736,1,False,139.667
2453,80.96,1,False,93.6
2454,80.509,1,False,293.4
2455,80.826,1,False,266.333
2456,74.831,1,False,173.25
2457,65.706,1,False,94.0
2458,65.166,1,False,160.0
2459,63.277,1,False,403.333
2460,76.638,1,False,201.4
2461,57.598,1,False,171.5
2462,70.563,1,False,148.2
2463,59.461,1,False,495.0
2464,73.255,1,False,185.5
2465,69.154,1,True,237.833
2466,80.916,1,False,213.5
2467,88.768,1,True,255.0
2468,79.516,1,False,151.625
2469,85.063,1,False,238.4
2470,75.159,1,False,392.333
2471,77.363,1,True,381.75
2472,77.405,1,False,285.0
2473,70.839,1,False,368.0
2474,82.563,1,False,238.75
2475,83.423,1,False,282.0
2476,74.64,1,False,255.5
2477,82.968,1,False,148.0
2478,85.868,1,False,251.2
2479,84.904,1,False,454.714
2480,55.929,1,False,120.057
2481,56.52,1,False,364.8
2482,59.574,1,False,154.0
2483,64.515,1,False,343.571
2484,71.371,1,False,332.8
2485,77.318,1,False,418.75
2486,81.836,1,False,328.833
2487,80.532,1,False,519.0
2488,88.347,1,False,256.2
2489,84.245,1,False,359.6
2490,87.449,1,False,337.5
2491,93.699,1,False,176.667
2492,86.94,1,False,356.0
2493,88.552,1,False,377.667
2494,91.114,1,False,240.0
2495,91.517,1,False,507.0
2496,93.805,1,False,243.167
2497,96.024,1,False,238.75
2498,92.836,1,False,341.714
2499,81.341,1,False,572.5
2500,85.259,1,False,262.75
2501,86.031,1,False,413.25
2502,98.5,1,False,270.5
2503,93.024,1,False,274.75
2504,96.567,1,False,300.0
2505,92.503,1,False,294.4
2506,77.797,1,False,296.25
2507,80.569,1,False,191.0
2508,84.635,1,False,293.571
2509,86.983,1,False,340.429
2510,86.639,1,False,376.125
2511,75.773,1,False,200.667
2512,71.762,1,False,222.8
2513,66.45,1,False,202.5
2514,75.451,1,False,67.5
2515,78.485,1,False,148.0
2516,67.765,1,False,335.333
2517,77.665,1,False,366.6
2518,74.344,1,False,236.333
2519,71.693,1,False,244.667
2520,68.692,1,False,569.0
2521,67.161,1,True,146.833
2522,53.959,1,False,132.5
2523,47.205,1,False,74.667
2524,44.311,1,False,74.0
2525,47.069,1,False,223.25
2526,41.19,1,False,236.6
2527,34.216,1,False,72.5
2528,21.191,1,False,220.0
2529,12.802,1,False,94.0
2530,13.877,1,False,459.0
2531,21.483,1,False,0
2532,60.078,1,False,307.5
2533,67.608,1,False,229.286
2534,61.339,1,False,257.6
2535,67.508,1,False,270.286
2536,71.59,1,False,216.875
2537,67.707,1,False,196.0
2538,74.479,1,False,288.222
2539,78.436,1,False,495.8
2540,79.675,1,False,432.25
2541,74.494,1,False,410.8
2542,71.291,1,False,293.167
2543,70.913,1,False,281.8
2544,76.261,1,False,238.5
2545,70.035,1,False,176.167
2546,76.3,1,False,164.5
2547,69.32,1,False,206.75
2548,54.618,1,False,142.667
2549,49.378,1,False,67.0
2550,60.929,1,False,262.4
2551,61.311,1,False,246.0
2552,70.688,1,False,98.2
2553,77.856,1,False,200.125
2554,81.929,1,False,370.5
2555,80.23,1,False,392.375
2556,77.889,1,False,43.0
2557,87.554,1,False,200.0
2558,85.61,1,False,192.667
2559,86.838,1,True,377.143
2560,92.098,1,False,262.25
2561,85.11,1,False,254.667
2562,82.09,1,False,544.0
2563,90.273,1,False,265.667
2564,100.118,1,False,462.6
2565,95.438,1,False,563.333
2566,85.582,1,False,577.0
2567,80.314,1,False,221.5
2568,85.187,1,False,246.0
2569,84.416,1,True,246.4
2570,76.678,1,False,233.4
2571,79.283,1,True,118.75
2572,79.819,1,False,270.857
2573,74.787,1,False,500.6
2574,80.519,1,False,143.25
2575,100.082,1,False,380.714
2576,90.966,1,False,874.0
2577,100.402,1,False,284.0
2578,93.735,1,False,419.167
2579,90.449,1,False,757.0
2580,100.673,1,False,196.25
2581,86.037,1,False,25.333
2582,68.522,1,False,33.0
2583,58.85,1,False,0
2584,71.391,1,False,235.0
2585,102.089,1,False,233.25
2586,95.024,1,False,398.0
2587,94.44,1,False,483.833
2588,95.619,1,False,237.667
2589,95.687,1,False,503.571
2590,94.358,1,False,377.1
2591,103.956,1,False,152.0
2592,89.236,1,False,418.0
2593,94.173,1,False,252.167
2594,91.484,1,False,613.0
2595,90.048,1,True,276.4
2596,69.989,1,False,239.857
2597,69.201,1,False,254.75
2598,77.052,1,False,414.0
2599,89.668,1,False,356.0
2600,87.344,1,False,480.2
2601,97.259,1,False,381.333
2602,89.051,1,False,639.0
2603,95.149,1,False,541.75
2604,90.694,1,False,414.25
2605,93.403,1,False,179.75
2606,82.644,1,False,275.667
2607,80.054,1,False,442.0
2608,85.511,1,False,429.833
2609,94.549,1,True,287.333
2610,103.25,1,False,194.0
2611,102.192,1,False,587.75
2612,112.752,1,False,329.75
2613,96.32,1,False,221.667
2614,94.613,1,True,254.5
2615,87.249,1,True,467.167
2616,96.617,1,True,536.0
2617,108.44,1,True,285.667
2618,115.765,1,False,212.333
2619,107.375,1,False,390.714
2620,112.782,1,True,281.5
2621,97.777,1,False,693.0
2622,92.056,1,False,282.5
2623,87.006,1,False,215.5
2624,91.394,1,True,400.6
2625,101.823,1,False,597.5
2626,102.508,1,False,311.5
2627,89.334,1,False,246.667
2628,86.314,1,False,451.667
2629,71.581,1,False,372.333
2630,71.708,1,True,368.25
2631,96.57,1,False,344.0
2632,101.122,1,False,216.25
2633,96.029,1,False,133.5
2634,108.712,1,False,227.333
2635,100.627,1,False,317.75
2636,109.298,1,False,280.8
2637,106.633,1,False,178.0
2638,97.029,1,False,535.0
2639,87.515,1,True,300.5
2640,108.713,1,True,360.0
2641,101.852,1,False,455.0
2642,96.136,1,False,177.667
2643,93.464,1,False,349.8
2644,101.481,1,False,403.5
2645,92.441,1,False,499.5
2646,86.369,1,False,434.667
2647,92.871,1,True,346.6
2648,97.818,1,False,546.5
2649,95.389,1,False,391.667
2650,103.742,1,False,228.25
2651,105.287,1,False,437.6
2652,100.182,1,True,189.333
2653,97.541,1,True,474.333
2654,97.978,1,True,375.0
2655,122.645,1,False,625.5
2656,107.463,1,False,413.0
2657,98.769,1,False,307.8
2658,112.762,1,False,38.667
2659,114.682,1,False,640.2
2660,101.354,1,False,450.25
2661,97.766,1,False,114.0
2662,81.966,1,True,241.571
2663,88.382,1,False,218.667
2664,98.533,1,False,195.8
2665,83.755,1,False,429.5
2666,82.16,1,False,411.0
2667,91.906,1,False,180.833
2668,85.028,1,False,229.0
2669,91.184,1,False,244.4
2670,93.151,1,False,218.6
2671,92.639,1,False,241.0
2672,82.639,1,False,373.5
2673,71.256,1,False,203.25
2674,75.666,1,False,266.778
2675,76.22,1,False,183.0
2676,64.439,1,False,372.875
2677,50.09,1,False,127.471
2678,53.411,1,False,223.0
2679,39.751,1,False,75.333
2680,56.468,1,False,401.2
2681,53.283,1,False,295.5
2682,72.263,1,False,326.167
2683,79.954,1,False,163.0
2684,84.22,1,False,380.6
2685,78.584,1,False,264.0
2686,78.844,1,True,193.0
2687,87.401,1,False,238.5
2688,98.245,1,False,190.6
2689,91.963,1,False,318.25
2690,82.137,1,False,431.4
2691,89.913,1,False,321.333
2692,92.485,1,False,255.8
2693,102.207,1,False,207.5
2694,95.222,1,False,343.667
2695,100.877,1,False,316.0
2696,93.225,1,False,305.5
2697,97.147,1,False,461.333
2698,87.221,1,False,462.0
2699,82.725,1,False,265.0
2700,86.198,1,False,372.75
2701,96.612,1,False,103.0
2702,92.566,1,False,304.6
2703,101.11,1,True,214.0
2704,101.198,1,False,340.857
2705,88.087,1,False,518.0
2706,83.294,1,False,187.0
2707,87.208,1,True,328.8
2708,99.472,1,False,507.0
2709,106.479,1,False,229.0
2710,104.383,1,False,7.0
2711,100.933,1,False,290.6
2712,102.449,1,False,469.25
2713,95.903,1,False,219.667
2714,83.163,1,True,27.0
2715,100.49,1,False,318.714
2716,102.554,1,True,390.0
2717,117.197,1,False,522.0
2718,110.216,1,False,379.0
2719,101.449,1,False,442.5
2720,106.212,1,True,239.6
2721,102.401,1,False,206.429
2722,92.47,1,False,368.0
2723,81.076,1,False,522.5
2724,96.754,1,False,116.0
2725,82.862,1,False,167.0
2726,59.371,1,False,309.333
2727,65.382,1,True,200.0
2728,85.452,1,False,80.0
2729,94.966,1,True,163.286
2730,82.537,1,False,335.8
2731,90.222,1,True,370.5
2732,80.351,1,False,195.0
2733,96.909,1,False,213.0
2734,95.357,1,False,301.333
2735,79.011,1,False,515.0
2736,95.939,1,True,129.0
2737,98.369,1,True,264.333
2738,93.673,1,False,596.0
2739,112.481,1,True,122.667
2740,99.592,1,False,455.0
2741,101.189,1,False,373.0
2742,104.84,1,False,204.8
2743,107.058,1,False,430.5
2744,97.114,1,False,399.4
2745,97.739,1,True,252.6
2746,101.054,1,False,346.5
2747,101.071,1,False,365.333
2748,107.238,1,True,282.6
2749,105.001,1,False,359.667
2750,112.542,1,False,241.75
2751,100.366,1,False,275.667
2752,103.317,1,False,371.0
2753,105.154,1,False,156.5
2754,96.275,1,False,251.429
2755,93.821,1,False,384.5
2756,103.058,1,False,395.667
2757,101.918,1,False,195.0
2758,104.15,1,False,258.833
2759,97.699,1,False,317.0
2760,93.334,1,False,332.25
2761,95.602,1,False,313.833
2762,104.984,1,False,343.667
2763,96.757,1,False,188.8
2764,93.474,1,True,478.0
2765,102.311,1,False,160.4
2766,95.663,1,False,129.0
2767,89.355,1,False,446.0
2768,95.958,1,False,415.833
2769,106.827,1,False,273.25
2770,85.131,1,False,206.875
2771,91.257,1,False,148.667
2772,77.518,1,False,273.2
2773,63.33,1,False,168.0
2774,48.738,1,False,125.75
2775,39.845,1,False,117.75
2776,41.959,1,False,268.857
2777,53.766,1,False,4.667
2778,52.481,1,False,332.8
2779,67.848,1,False,256.0
2780,68.318,1,False,598.333
2781,83.491,1,False,220.0
2782,82.565,1,False,195.0
2783,80.579,1,False,470.5
2784,85.468,1,False,361.667
2785,89.998,1,False,313.25
2786,89.549,1,False,461.2
2787,97.212,1,False,497.8
2788,99.039,1,False,320.5
2789,96.126,1,False,402.25
2790,96.78,1,False,239.333
2791,82.104,1,False,323.0
2792,78.465,1,True,258.75
2793,82.02,1,False,518.0
2794,90.729,1,True,73.0
2795,74.984,1,False,400.5
2796,74.888,1,True,507.0
2797,102.02,1,True,161.2
2798,103.107,1,True,364.2
2799,95.945,1,False,455.0
2800,96.088,1,False,238.75
2801,82.341,1,False,91.0
2802,99.496,1,False,162.667
2803,105.813,1,False,150.667
2804,92.951,1,False,39.0
2805,100.924,1,True,254.0
2806,101.023,1,True,99.5
2807,112.523,1,False,10.5
2808,112.573,1,True,368.75
2809,115.584,1,False,133.5
2810,126.67,1,False,386.0
2811,92.451,1,False,426.0
2812,94.964,1,True,72.667
2813,116.607,1,True,370.0
2814,125.097,1,True,137.0
2815,109.288,1,False,256.8
2816,110.878,1,False,182.0
2817,129.51,1,True,115.0
2818,97.603,1,False,497.5
2819,88.743,1,False,146.5
2820,104.713,1,False,105.75
2821,116.183,1,True,306.8
2822,101.947,1,False,363.8
2823,110.107,1,False,233.333
2824,99.078,1,False,313.5
2825,97.006,1,False,177.5
2826,106.197,1,True,91.333
2827,104.276,1,True,362.6
2828,117.776,1,False,306.5
2829,122.883,1,False,200.0
2830,96.561,1,False,558.0
2831,87.258,1,True,775.0
2832,98.051,1,True,119.5
2833,100.008,1,True,247.0
2834,97.999,1,False,356.333
2835,94.993,1,False,103.0
2836,86.41,1,False,300.0
2837,123.251,1,False,0
2838,107.316,1,False,310.5
2839,94.81,1,False,234.0
2840,109.118,1,False,222.0
2841,102.961,1,True,223.4
2842,107.367,1,False,428.5
2843,94.848,1,True,288.0
2844,110.429,1,True,186.333
2845,98.309,1,False,254.5
2846,101.393,1,False,558.0
2847,107.35,1,True,227.667
2848,103.9,1,False,302.0
2849,82.636,1,True,350.5
2850,100.175,1,False,627.5
2851,99.823,1,False,169.0
2852,90.823,1,True,409.5
2853,102.3,1,False,421.0
2854,103.767,1,False,489.0
2855,99.71,1,False,552.0
2856,108.298,1,False,364.0
2857,90.623,1,False,101.5
2858,88.72,1,False,170.444
2859,82.723,1,False,353.5
2860,77.429,1,False,274.0
2861,92.355,1,False,221.6
2862,99.444,1,False,170.25
2863,100.278,1,False,252.5
2864,97.36,1,False,301.571
2865,102.864,1,False,0
2866,99.637,1,True,415.5
2867,101.006,1,False,288.0
2868,98.706,1,False,117.0
2869,103.858,1,False,348.25
2870,105.546,1,False,340.0
2871,67.328,1,False,111.87
2872,41.662,1,False,109.769
2873,29.947,1,False,110.259
2874,25.215,1,False,116.519
2875,22.305,1,False,123.8
2876,19.802,1,False,117.923
2877,18.989,1,False,122.448
2878,18.134,1,False,117.069
2879,16.356,1,False,103.818
2880,16.873,1,False,110.757
2881,16.809,1,False,114.917
2882,18.414,1,False,117.718
2883,18.113,1,False,121.132
2884,20.902,1,False,122.667
2885,29.167,1,False,185.077
2886,37.268,1,False,177.714
2887,52.286,1,False,246.333
2888,53.995,1,False,267.333
2889,60.668,1,False,312.125
2890,76.028,1,False,160.5
2891,69.676,1,False,383.0
2892,79.801,1,False,319.0
2893,83.029,1,False,194.6
2894,84.353,1,False,442.5
2895,81.012,1,False,136.0
2896,79.63,1,True,184.429
2897,95.472,1,True,218.25
2898,105.836,1,False,549.0
2899,104.837,1,False,144.0
2900,100.464,1,False,191.5
2901,96.276,1,False,118.0
2902,102.038,1,True,192.375
2903,110.822,1,False,609.0
2904,108.064,1,False,305.0
2905,104.495,1,True,220.333
2906,105.487,1,False,324.333
2907,105.987,1,False,283.0
2908,99.857,1,True,257.25
2909,87.969,1,False,196.429
2910,99.939,1,True,218.333
2911,66.869,1,False,90.0
2912,79.028,1,False,167.6
2913,72.382,1,False,134.333
2914,62.256,1,False,174.0
2915,54.001,1,False,174.75
2916,56.746,1,False,174.0
2917,52.352,1,False,208.2
2918,50.434,1,False,53.25
2919,32.014,1,False,288.333
2920,41.134,1,False,187.75
2921,45.067,1,False,54.0
2922,51.165,1,False,97.714
2923,65.605,1,False,190.556
2924,67.82,1,False,235.4
2925,61.619,1,False,266.444
2926,71.249,1,False,-31.0
2927,61.826,1,False,116.75
2928,69.927,1,False,340.5
2929,57.125,1,False,360.6
2930,69.331,1,False,407.833
2931,60.475,1,False,145.25
2932,69.594,1,False,196.667
2933,55.937,1,False,394.667
2934,59.401,1,False,240.667
2935,65.774,1,False,139.5
2936,64.3,1,False,144.0
2937,59.583,1,False,190.5
2938,49.204,1,True,235.0
2939,53.785,1,True,164.667
2940,72.935,1,False,135.5
2941,61.906,1,False,100.4
2942,60.133,1,False,6.0
2943,73.858,1,False,491.5
2944,71.197,1,False,316.444
2945,62.334,1,False,300.333
2946,38.599,1,False,39.5
2947,26.655,1,False,278.25
2948,58.972,1,False,285.571
2949,55.424,1,False,124.0
2950,58.304,1,False,150.0
2951,46.39,1,True,172.333
2952,61.82,1,False,367.0
2953,71.531,1,False,275.0
2954,68.669,1,False,234.0
2955,72.777,1,False,419.5
2956,85.023,1,False,480.667
2957,88.666,1,False,335.0
2958,88.676,1,False,299.0
2959,86.169,1,True,403.833
2960,97.764,1,False,643.333
2961,102.554,1,False,550.0
2962,107.256,1,False,134.0
2963,98.003,1,False,149.6
2964,93.199,1,True,306.167
2965,101.443,1,True,334.5
2966,107.338,1,False,260.833
2967,104.162,1,False,349.0
2968,101.984,1,False,435.25
2969,106.624,1,False,304.5
