episode,avg_return,max_stage,flag_get,avg_total_reward
1,3.204,1,False,172.0
2,12.345,1,False,185.5
1,2.178,1,False,0
2,11.061,1,False,183.0
3,19.265,1,False,235.667
4,20.846,1,False,0
5,19.537,1,False,93.0
6,19.664,1,False,181.333
7,19.5,1,False,167.5
8,19.751,1,False,217.0
9,19.731,1,False,234.667
10,19.72,1,False,173.333
1,2.853,1,False,195.0
2,10.562,1,False,209.6
3,17.047,1,False,166.0
4,18.865,1,False,67.667
5,19.817,1,False,97.0
